ori,agency,period,offense,count
TX2270100,Austin PD,2020-01,homicide,5
TX2270100,Austin PD,2021-01,homicide,4
TX2270100,Austin PD,2022-01,homicide,10
TX2270100,Austin PD,2023-01,homicide,8
TX2270100,Austin PD,2024-01,homicide,5
TX2270100,Austin PD,2010-02,homicide,1
TX2270100,Austin PD,2011-02,homicide,2
TX2270100,Austin PD,2012-02,homicide,1
TX2270100,Austin PD,2013-02,homicide,3
TX2270100,Austin PD,2014-02,homicide,2
TX2270100,Austin PD,2015-02,homicide,1
TX2270100,Austin PD,2016-02,homicide,0
TX2270100,Austin PD,2017-02,homicide,2
TX2270100,Austin PD,2018-02,homicide,0
TX2270100,Austin PD,2019-02,homicide,1
TX2270100,Austin PD,2020-02,homicide,4
TX2270100,Austin PD,2021-02,homicide,8
TX2270100,Austin PD,2022-02,homicide,2
TX2270100,Austin PD,2023-02,homicide,6
TX2270100,Austin PD,2024-02,homicide,4
TX2270100,Austin PD,2010-03,homicide,1
TX2270100,Austin PD,2011-03,homicide,1
TX2270100,Austin PD,2012-03,homicide,2
TX2270100,Austin PD,2013-03,homicide,1
TX2270100,Austin PD,2014-03,homicide,1
TX2270100,Austin PD,2015-03,homicide,2
TX2270100,Austin PD,2016-03,homicide,3
TX2270100,Austin PD,2017-03,homicide,4
TX2270100,Austin PD,2018-03,homicide,6
TX2270100,Austin PD,2019-03,homicide,4
TX2270100,Austin PD,2020-03,homicide,5
TX2270100,Austin PD,2021-03,homicide,9
TX2270100,Austin PD,2022-03,homicide,3
TX2270100,Austin PD,2023-03,homicide,4
TX2270100,Austin PD,2024-03,homicide,3
TX2270100,Austin PD,2010-04,homicide,7
TX2270100,Austin PD,2011-04,homicide,4
TX2270100,Austin PD,2012-04,homicide,4
TX2270100,Austin PD,2013-04,homicide,4
TX2270100,Austin PD,2014-04,homicide,1
TX2270100,Austin PD,2015-04,homicide,4
TX2270100,Austin PD,2016-04,homicide,1
TX2270100,Austin PD,2017-04,homicide,1
TX2270100,Austin PD,2018-04,homicide,1
TX2270100,Austin PD,2019-04,homicide,1
TX2270100,Austin PD,2020-04,homicide,2
TX2270100,Austin PD,2021-04,homicide,9
TX2270100,Austin PD,2022-04,homicide,8
TX2270100,Austin PD,2023-04,homicide,4
TX2270100,Austin PD,2024-04,homicide,6
TX2270100,Austin PD,2010-05,homicide,2
TX2270100,Austin PD,2011-05,homicide,2
TX2270100,Austin PD,2012-05,homicide,1
TX2270100,Austin PD,2013-05,homicide,0
TX2270100,Austin PD,2014-05,homicide,0
TX2270100,Austin PD,2015-05,homicide,1
TX2270100,Austin PD,2016-05,homicide,3
TX2270100,Austin PD,2017-05,homicide,2
TX2270100,Austin PD,2018-05,homicide,3
TX2270100,Austin PD,2019-05,homicide,3
TX2270100,Austin PD,2020-05,homicide,1
TX2270100,Austin PD,2021-05,homicide,6
TX2270100,Austin PD,2022-05,homicide,3
TX2270100,Austin PD,2023-05,homicide,3
TX2270100,Austin PD,2024-05,homicide,7
TX2270100,Austin PD,2010-06,homicide,2
TX2270100,Austin PD,2011-06,homicide,1
TX2270100,Austin PD,2012-06,homicide,4
TX2270100,Austin PD,2013-06,homicide,1
TX2270100,Austin PD,2014-06,homicide,2
TX2270100,Austin PD,2015-06,homicide,0
TX2270100,Austin PD,2016-06,homicide,5
TX2270100,Austin PD,2017-06,homicide,2
TX2270100,Austin PD,2018-06,homicide,5
TX2270100,Austin PD,2019-06,homicide,3
TX2270100,Austin PD,2020-06,homicide,4
TX2270100,Austin PD,2021-06,homicide,10
TX2270100,Austin PD,2022-06,homicide,5
TX2270100,Austin PD,2023-06,homicide,3
TX2270100,Austin PD,2024-06,homicide,7
TX2270100,Austin PD,2010-07,homicide,3
TX2270100,Austin PD,2011-07,homicide,0
TX2270100,Austin PD,2012-07,homicide,3
TX2270100,Austin PD,2013-07,homicide,5
TX2270100,Austin PD,2014-07,homicide,2
TX2270100,Austin PD,2015-07,homicide,2
TX2270100,Austin PD,2016-07,homicide,7
TX2270100,Austin PD,2017-07,homicide,2
TX2270100,Austin PD,2018-07,homicide,2
TX2270100,Austin PD,2019-07,homicide,5
TX2270100,Austin PD,2020-07,homicide,5
TX2270100,Austin PD,2021-07,homicide,4
TX2270100,Austin PD,2022-07,homicide,8
TX2270100,Austin PD,2023-07,homicide,5
TX2270100,Austin PD,2024-07,homicide,6
TX2270100,Austin PD,2010-08,homicide,2
TX2270100,Austin PD,2011-08,homicide,5
TX2270100,Austin PD,2012-08,homicide,1
TX2270100,Austin PD,2013-08,homicide,0
TX2270100,Austin PD,2014-08,homicide,1
TX2270100,Austin PD,2015-08,homicide,1
TX2270100,Austin PD,2016-08,homicide,4
TX2270100,Austin PD,2017-08,homicide,5
TX2270100,Austin PD,2018-08,homicide,2
TX2270100,Austin PD,2019-08,homicide,4
TX2270100,Austin PD,2020-08,homicide,4
TX2270100,Austin PD,2021-08,homicide,5
TX2270100,Austin PD,2022-08,homicide,9
TX2270100,Austin PD,2023-08,homicide,3
TX2270100,Austin PD,2024-08,homicide,2
TX2270100,Austin PD,2010-09,homicide,5
TX2270100,Austin PD,2011-09,homicide,4
TX2270100,Austin PD,2012-09,homicide,4
TX2270100,Austin PD,2013-09,homicide,4
TX2270100,Austin PD,2014-09,homicide,4
TX2270100,Austin PD,2015-09,homicide,1
TX2270100,Austin PD,2016-09,homicide,2
TX2270100,Austin PD,2017-09,homicide,2
TX2270100,Austin PD,2018-09,homicide,6
TX2270100,Austin PD,2019-09,homicide,2
TX2270100,Austin PD,2020-09,homicide,3
TX2270100,Austin PD,2021-09,homicide,10
TX2270100,Austin PD,2022-09,homicide,3
TX2270100,Austin PD,2023-09,homicide,7
TX2270100,Austin PD,2024-09,homicide,6
TX2270100,Austin PD,2010-10,homicide,5
TX2270100,Austin PD,2011-10,homicide,2
TX2270100,Austin PD,2012-10,homicide,2
TX2270100,Austin PD,2013-10,homicide,2
TX2270100,Austin PD,2014-10,homicide,4
TX2270100,Austin PD,2015-10,homicide,0
TX2270100,Austin PD,2016-10,homicide,3
TX2270100,Austin PD,2017-10,homicide,2
TX2270100,Austin PD,2018-10,homicide,1
TX2270100,Austin PD,2019-10,homicide,1
TX2270100,Austin PD,2020-10,homicide,5
TX2270100,Austin PD,2021-10,homicide,9
TX2270100,Austin PD,2022-10,homicide,7
TX2270100,Austin PD,2023-10,homicide,6
TX2270100,Austin PD,2024-10,homicide,6
TX2270100,Austin PD,2010-11,homicide,5
TX2270100,Austin PD,2011-11,homicide,2
TX2270100,Austin PD,2012-11,homicide,5
TX2270100,Austin PD,2013-11,homicide,2
TX2270100,Austin PD,2014-11,homicide,6
TX2270100,Austin PD,2015-11,homicide,6
TX2270100,Austin PD,2016-11,homicide,5
TX2270100,Austin PD,2017-11,homicide,1
TX2270100,Austin PD,2018-11,homicide,3
TX2270100,Austin PD,2019-11,homicide,3
TX2270100,Austin PD,2020-11,homicide,5
TX2270100,Austin PD,2021-11,homicide,7
TX2270100,Austin PD,2022-11,homicide,3
TX2270100,Austin PD,2023-11,homicide,7
TX2270100,Austin PD,2024-11,homicide,9
TX2270100,Austin PD,2010-12,homicide,2
TX2270100,Austin PD,2011-12,homicide,2
TX2270100,Austin PD,2012-12,homicide,1
TX2270100,Austin PD,2013-12,homicide,4
TX2270100,Austin PD,2014-12,homicide,6
TX2270100,Austin PD,2015-12,homicide,4
TX2270100,Austin PD,2016-12,homicide,5
TX2270100,Austin PD,2017-12,homicide,2
TX2270100,Austin PD,2018-12,homicide,2
TX2270100,Austin PD,2019-12,homicide,4
TX2270100,Austin PD,2020-12,homicide,2
TX2270100,Austin PD,2021-12,homicide,0
TX2270100,Austin PD,2022-12,homicide,4
TX2270100,Austin PD,2023-12,homicide,8
TX2270100,Austin PD,2024-12,homicide,4
MN0271100,Minneapolis PD,2010-01,aggravated-assault,0
MN0271100,Minneapolis PD,2011-01,aggravated-assault,0
MN0271100,Minneapolis PD,2012-01,aggravated-assault,0
MN0271100,Minneapolis PD,2013-01,aggravated-assault,109
MN0271100,Minneapolis PD,2014-01,aggravated-assault,151
MN0271100,Minneapolis PD,2015-01,aggravated-assault,139
MN0271100,Minneapolis PD,2016-01,aggravated-assault,156
MN0271100,Minneapolis PD,2017-01,aggravated-assault,168
MN0271100,Minneapolis PD,2018-01,aggravated-assault,137
MN0271100,Minneapolis PD,2019-01,aggravated-assault,156
MN0271100,Minneapolis PD,2020-01,aggravated-assault,176
MN0271100,Minneapolis PD,2021-01,aggravated-assault,160
MN0271100,Minneapolis PD,2022-01,aggravated-assault,216
MN0271100,Minneapolis PD,2023-01,aggravated-assault,211
MN0271100,Minneapolis PD,2024-01,aggravated-assault,220
MN0271100,Minneapolis PD,2010-02,aggravated-assault,0
MN0271100,Minneapolis PD,2011-02,aggravated-assault,0
MN0271100,Minneapolis PD,2012-02,aggravated-assault,0
MN0271100,Minneapolis PD,2013-02,aggravated-assault,107
MN0271100,Minneapolis PD,2014-02,aggravated-assault,78
MN0271100,Minneapolis PD,2015-02,aggravated-assault,129
MN0271100,Minneapolis PD,2016-02,aggravated-assault,106
MN0271100,Minneapolis PD,2017-02,aggravated-assault,118
MN0271100,Minneapolis PD,2018-02,aggravated-assault,115
MN0271100,Minneapolis PD,2019-02,aggravated-assault,151
MN0271100,Minneapolis PD,2020-02,aggravated-assault,153
MN0271100,Minneapolis PD,2021-02,aggravated-assault,139
MN0271100,Minneapolis PD,2022-02,aggravated-assault,222
MN0271100,Minneapolis PD,2023-02,aggravated-assault,156
MN0271100,Minneapolis PD,2024-02,aggravated-assault,189
MN0271100,Minneapolis PD,2010-03,aggravated-assault,0
MN0271100,Minneapolis PD,2011-03,aggravated-assault,0
MN0271100,Minneapolis PD,2012-03,aggravated-assault,0
MN0271100,Minneapolis PD,2013-03,aggravated-assault,124
MN0271100,Minneapolis PD,2014-03,aggravated-assault,140
MN0271100,Minneapolis PD,2015-03,aggravated-assault,161
MN0271100,Minneapolis PD,2016-03,aggravated-assault,190
MN0271100,Minneapolis PD,2017-03,aggravated-assault,148
MN0271100,Minneapolis PD,2018-03,aggravated-assault,147
MN0271100,Minneapolis PD,2019-03,aggravated-assault,149
MN0271100,Minneapolis PD,2020-03,aggravated-assault,166
MN0271100,Minneapolis PD,2021-03,aggravated-assault,176
MN0271100,Minneapolis PD,2022-03,aggravated-assault,215
MN0271100,Minneapolis PD,2023-03,aggravated-assault,210
MN0271100,Minneapolis PD,2024-03,aggravated-assault,202
MN0271100,Minneapolis PD,2010-04,aggravated-assault,0
MN0271100,Minneapolis PD,2011-04,aggravated-assault,0
MN0271100,Minneapolis PD,2012-04,aggravated-assault,0
MN0271100,Minneapolis PD,2013-04,aggravated-assault,135
MN0271100,Minneapolis PD,2014-04,aggravated-assault,137
MN0271100,Minneapolis PD,2015-04,aggravated-assault,166
MN0271100,Minneapolis PD,2016-04,aggravated-assault,226
MN0271100,Minneapolis PD,2017-04,aggravated-assault,220
MN0271100,Minneapolis PD,2018-04,aggravated-assault,139
MN0271100,Minneapolis PD,2019-04,aggravated-assault,160
MN0271100,Minneapolis PD,2020-04,aggravated-assault,164
MN0271100,Minneapolis PD,2021-04,aggravated-assault,226
MN0271100,Minneapolis PD,2022-04,aggravated-assault,194
MN0271100,Minneapolis PD,2023-04,aggravated-assault,260
MN0271100,Minneapolis PD,2024-04,aggravated-assault,236
MN0271100,Minneapolis PD,2010-05,aggravated-assault,0
MN0271100,Minneapolis PD,2011-05,aggravated-assault,0
MN0271100,Minneapolis PD,2012-05,aggravated-assault,0
MN0271100,Minneapolis PD,2013-05,aggravated-assault,156
MN0271100,Minneapolis PD,2014-05,aggravated-assault,178
MN0271100,Minneapolis PD,2015-05,aggravated-assault,200
MN0271100,Minneapolis PD,2016-05,aggravated-assault,196
MN0271100,Minneapolis PD,2017-05,aggravated-assault,236
MN0271100,Minneapolis PD,2018-05,aggravated-assault,174
MN0271100,Minneapolis PD,2019-05,aggravated-assault,198
MN0271100,Minneapolis PD,2020-05,aggravated-assault,253
MN0271100,Minneapolis PD,2021-05,aggravated-assault,313
MN0271100,Minneapolis PD,2022-05,aggravated-assault,322
MN0271100,Minneapolis PD,2023-05,aggravated-assault,286
MN0271100,Minneapolis PD,2024-05,aggravated-assault,268
MN0271100,Minneapolis PD,2010-06,aggravated-assault,1003
MN0271100,Minneapolis PD,2011-06,aggravated-assault,869
MN0271100,Minneapolis PD,2012-06,aggravated-assault,0
MN0271100,Minneapolis PD,2013-06,aggravated-assault,159
MN0271100,Minneapolis PD,2014-06,aggravated-assault,182
MN0271100,Minneapolis PD,2015-06,aggravated-assault,166
MN0271100,Minneapolis PD,2016-06,aggravated-assault,218
MN0271100,Minneapolis PD,2017-06,aggravated-assault,202
MN0271100,Minneapolis PD,2018-06,aggravated-assault,195
MN0271100,Minneapolis PD,2019-06,aggravated-assault,233
MN0271100,Minneapolis PD,2020-06,aggravated-assault,322
MN0271100,Minneapolis PD,2021-06,aggravated-assault,323
MN0271100,Minneapolis PD,2022-06,aggravated-assault,301
MN0271100,Minneapolis PD,2023-06,aggravated-assault,265
MN0271100,Minneapolis PD,2024-06,aggravated-assault,294
MN0271100,Minneapolis PD,2010-07,aggravated-assault,0
MN0271100,Minneapolis PD,2011-07,aggravated-assault,0
MN0271100,Minneapolis PD,2012-07,aggravated-assault,0
MN0271100,Minneapolis PD,2013-07,aggravated-assault,196
MN0271100,Minneapolis PD,2014-07,aggravated-assault,182
MN0271100,Minneapolis PD,2015-07,aggravated-assault,233
MN0271100,Minneapolis PD,2016-07,aggravated-assault,221
MN0271100,Minneapolis PD,2017-07,aggravated-assault,211
MN0271100,Minneapolis PD,2018-07,aggravated-assault,151
MN0271100,Minneapolis PD,2019-07,aggravated-assault,257
MN0271100,Minneapolis PD,2020-07,aggravated-assault,341
MN0271100,Minneapolis PD,2021-07,aggravated-assault,323
MN0271100,Minneapolis PD,2022-07,aggravated-assault,335
MN0271100,Minneapolis PD,2023-07,aggravated-assault,288
MN0271100,Minneapolis PD,2024-07,aggravated-assault,266
MN0271100,Minneapolis PD,2010-08,aggravated-assault,0
MN0271100,Minneapolis PD,2011-08,aggravated-assault,0
MN0271100,Minneapolis PD,2012-08,aggravated-assault,0
MN0271100,Minneapolis PD,2013-08,aggravated-assault,170
MN0271100,Minneapolis PD,2014-08,aggravated-assault,194
MN0271100,Minneapolis PD,2015-08,aggravated-assault,176
MN0271100,Minneapolis PD,2016-08,aggravated-assault,248
MN0271100,Minneapolis PD,2017-08,aggravated-assault,241
MN0271100,Minneapolis PD,2018-08,aggravated-assault,137
MN0271100,Minneapolis PD,2019-08,aggravated-assault,226
MN0271100,Minneapolis PD,2020-08,aggravated-assault,300
MN0271100,Minneapolis PD,2021-08,aggravated-assault,286
MN0271100,Minneapolis PD,2022-08,aggravated-assault,284
MN0271100,Minneapolis PD,2023-08,aggravated-assault,250
MN0271100,Minneapolis PD,2024-08,aggravated-assault,247
MN0271100,Minneapolis PD,2010-09,aggravated-assault,0
MN0271100,Minneapolis PD,2011-09,aggravated-assault,0
MN0271100,Minneapolis PD,2012-09,aggravated-assault,0
MN0271100,Minneapolis PD,2013-09,aggravated-assault,195
MN0271100,Minneapolis PD,2014-09,aggravated-assault,136
MN0271100,Minneapolis PD,2015-09,aggravated-assault,207
MN0271100,Minneapolis PD,2016-09,aggravated-assault,162
MN0271100,Minneapolis PD,2017-09,aggravated-assault,197
MN0271100,Minneapolis PD,2018-09,aggravated-assault,171
MN0271100,Minneapolis PD,2019-09,aggravated-assault,194
MN0271100,Minneapolis PD,2020-09,aggravated-assault,261
MN0271100,Minneapolis PD,2021-09,aggravated-assault,276
MN0271100,Minneapolis PD,2022-09,aggravated-assault,263
MN0271100,Minneapolis PD,2023-09,aggravated-assault,240
MN0271100,Minneapolis PD,2024-09,aggravated-assault,296
MN0271100,Minneapolis PD,2010-10,aggravated-assault,0
MN0271100,Minneapolis PD,2011-10,aggravated-assault,0
MN0271100,Minneapolis PD,2012-10,aggravated-assault,0
MN0271100,Minneapolis PD,2013-10,aggravated-assault,164
MN0271100,Minneapolis PD,2014-10,aggravated-assault,179
MN0271100,Minneapolis PD,2015-10,aggravated-assault,164
MN0271100,Minneapolis PD,2016-10,aggravated-assault,210
MN0271100,Minneapolis PD,2017-10,aggravated-assault,169
MN0271100,Minneapolis PD,2018-10,aggravated-assault,129
MN0271100,Minneapolis PD,2019-10,aggravated-assault,177
MN0271100,Minneapolis PD,2020-10,aggravated-assault,267
MN0271100,Minneapolis PD,2021-10,aggravated-assault,303
MN0271100,Minneapolis PD,2022-10,aggravated-assault,268
MN0271100,Minneapolis PD,2023-10,aggravated-assault,235
MN0271100,Minneapolis PD,2024-10,aggravated-assault,234
MN0271100,Minneapolis PD,2010-11,aggravated-assault,0
MN0271100,Minneapolis PD,2011-11,aggravated-assault,0
MN0271100,Minneapolis PD,2012-11,aggravated-assault,0
MN0271100,Minneapolis PD,2013-11,aggravated-assault,135
MN0271100,Minneapolis PD,2014-11,aggravated-assault,117
MN0271100,Minneapolis PD,2015-11,aggravated-assault,174
MN0271100,Minneapolis PD,2016-11,aggravated-assault,175
MN0271100,Minneapolis PD,2017-11,aggravated-assault,200
MN0271100,Minneapolis PD,2018-11,aggravated-assault,114
MN0271100,Minneapolis PD,2019-11,aggravated-assault,165
MN0271100,Minneapolis PD,2020-11,aggravated-assault,237
MN0271100,Minneapolis PD,2021-11,aggravated-assault,255
MN0271100,Minneapolis PD,2022-11,aggravated-assault,218
MN0271100,Minneapolis PD,2023-11,aggravated-assault,266
MN0271100,Minneapolis PD,2024-11,aggravated-assault,236
MN0271100,Minneapolis PD,2010-12,aggravated-assault,990
MN0271100,Minneapolis PD,2011-12,aggravated-assault,846
MN0271100,Minneapolis PD,2012-12,aggravated-assault,1711
MN0271100,Minneapolis PD,2013-12,aggravated-assault,111
MN0271100,Minneapolis PD,2014-12,aggravated-assault,128
MN0271100,Minneapolis PD,2015-12,aggravated-assault,130
MN0271100,Minneapolis PD,2016-12,aggravated-assault,180
MN0271100,Minneapolis PD,2017-12,aggravated-assault,129
MN0271100,Minneapolis PD,2018-12,aggravated-assault,139
MN0271100,Minneapolis PD,2019-12,aggravated-assault,153
MN0271100,Minneapolis PD,2020-12,aggravated-assault,179
MN0271100,Minneapolis PD,2021-12,aggravated-assault,185
MN0271100,Minneapolis PD,2022-12,aggravated-assault,175
MN0271100,Minneapolis PD,2023-12,aggravated-assault,246
MN0271100,Minneapolis PD,2024-12,aggravated-assault,202
MN0271100,Minneapolis PD,2010-01,robbery,0
MN0271100,Minneapolis PD,2011-01,robbery,0
MN0271100,Minneapolis PD,2012-01,robbery,0
MN0271100,Minneapolis PD,2013-01,robbery,137
MN0271100,Minneapolis PD,2014-01,robbery,133
MN0271100,Minneapolis PD,2015-01,robbery,148
MN0271100,Minneapolis PD,2016-01,robbery,138
MN0271100,Minneapolis PD,2017-01,robbery,139
MN0271100,Minneapolis PD,2018-01,robbery,94
MN0271100,Minneapolis PD,2019-01,robbery,67
MN0271100,Minneapolis PD,2020-01,robbery,103
MN0271100,Minneapolis PD,2021-01,robbery,174
MN0271100,Minneapolis PD,2022-01,robbery,145
MN0271100,Minneapolis PD,2023-01,robbery,104
MN0271100,Minneapolis PD,2024-01,robbery,125
MN0271100,Minneapolis PD,2010-02,robbery,0
MN0271100,Minneapolis PD,2011-02,robbery,0
MN0271100,Minneapolis PD,2012-02,robbery,0
MN0271100,Minneapolis PD,2013-02,robbery,128
MN0271100,Minneapolis PD,2014-02,robbery,92
MN0271100,Minneapolis PD,2015-02,robbery,84
MN0271100,Minneapolis PD,2016-02,robbery,102
MN0271100,Minneapolis PD,2017-02,robbery,128
MN0271100,Minneapolis PD,2018-02,robbery,95
MN0271100,Minneapolis PD,2019-02,robbery,52
MN0271100,Minneapolis PD,2020-02,robbery,82
MN0271100,Minneapolis PD,2021-02,robbery,102
MN0271100,Minneapolis PD,2022-02,robbery,121
MN0271100,Minneapolis PD,2023-02,robbery,72
MN0271100,Minneapolis PD,2024-02,robbery,148
MN0271100,Minneapolis PD,2010-03,robbery,0
MN0271100,Minneapolis PD,2011-03,robbery,0
MN0271100,Minneapolis PD,2012-03,robbery,0
MN0271100,Minneapolis PD,2013-03,robbery,90
MN0271100,Minneapolis PD,2014-03,robbery,152
MN0271100,Minneapolis PD,2015-03,robbery,122
MN0271100,Minneapolis PD,2016-03,robbery,152
MN0271100,Minneapolis PD,2017-03,robbery,125
MN0271100,Minneapolis PD,2018-03,robbery,92
MN0271100,Minneapolis PD,2019-03,robbery,63
MN0271100,Minneapolis PD,2020-03,robbery,131
MN0271100,Minneapolis PD,2021-03,robbery,93
MN0271100,Minneapolis PD,2022-03,robbery,117
MN0271100,Minneapolis PD,2023-03,robbery,82
MN0271100,Minneapolis PD,2024-03,robbery,80
MN0271100,Minneapolis PD,2010-04,robbery,0
MN0271100,Minneapolis PD,2011-04,robbery,0
MN0271100,Minneapolis PD,2012-04,robbery,0
MN0271100,Minneapolis PD,2013-04,robbery,125
MN0271100,Minneapolis PD,2014-04,robbery,150
MN0271100,Minneapolis PD,2015-04,robbery,143
MN0271100,Minneapolis PD,2016-04,robbery,150
